mz,name
892.4901,PS(42:9)+Cl-
892.5346,PS(40:7)+AcO-
892.5627,PC(42:8)+Cl-
892.5839,PS(41:2)+Cl-
892.6072,PC(40:6)+AcO-_PE(43:6)+AcO-
892.6284,PS(39:0)+AcO-
892.6566,PC(41:1)+Cl-
892.68,PC(44:4)-H-
893.3025,PIP2(24:0)+Cl-
893.3988,PIP(30:2)+Cl-
893.4433,PIP(28:0)+AcO-
893.4951,PI(36:4)+Cl-
893.5186,PI(39:7)-H-
893.5396,PI(34:2)+AcO-
893.6042,PG(42:2)+Cl-
893.6124,PI(38:0)-H-
893.6275,PA(46:5)+AcO-_PG(45:5)-H-
893.6309,SM(46:7)+Cl-
893.6487,PG(40:0)+AcO-
893.6754,SM(44:5)+AcO-
893.6771,PA(47:0)+Cl-
893.7249,SM(45:0)+Cl-
894.5057,PS(42:8)+Cl-
894.5502,PS(40:6)+AcO-
894.5784,PC(42:7)+Cl-
894.5996,PS(41:1)+Cl-
894.6229,PC(40:5)+AcO-_PE(43:5)+AcO-
894.6723,PC(41:0)+Cl-_PE(44:0)+Cl-
894.6957,PC(44:3)-H-
895.4145,PIP(30:1)+Cl-
895.5109,PI(36:3)+Cl-
895.5343,PI(39:6)-H-
895.5552,PI(34:1)+AcO-
895.6198,PG(42:1)+Cl-
895.6432,PA(46:4)+AcO-_PG(45:4)-H-
895.6466,SM(46:6)+Cl-
895.6911,SM(44:4)+AcO-
896.5214,PS(42:7)+Cl-
896.5446,PE(44:11)+AcO-
896.5659,PS(40:5)+AcO-
896.5941,PE(45:6)+Cl-
896.6153,PS(41:0)+Cl-
896.6385,PC(40:4)+AcO-_PE(43:4)+AcO-
897.3572,PIP2(27:1)-H-
897.4302,PIP(30:0)+Cl-
897.4536,PIP(33:3)-H-
897.5264,PI(36:2)+Cl-
897.5498,PI(39:5)-H-
897.5709,PI(34:0)+AcO-
897.5862,PG(41:5)+AcO-
897.6355,PG(42:0)+Cl-
897.6622,SM(46:5)+Cl-
897.7068,SM(44:3)+AcO-
897.7795,SM(48:1)-H-
898.5602,PE(44:10)+AcO-
898.5815,PS(40:4)+AcO-
898.6097,PC(42:5)+Cl-_PE(45:5)+Cl-
898.6542,PC(40:3)+AcO-_PE(43:3)+AcO-
898.7269,PE(47:1)-H-
899.3728,PIP2(27:0)-H-
899.4692,PIP(33:2)-H-
899.5079,PG(42:11)+AcO-
899.542,PI(36:1)+Cl-
899.5573,PG(43:6)+Cl-
899.5655,PI(39:4)-H-
899.6018,PG(41:4)+AcO-
899.6779,SM(46:4)+Cl-
900.5527,PS(42:5)+Cl-
900.5759,PE(44:9)+AcO-
900.5972,PS(40:3)+AcO-
900.6253,PC(42:4)+Cl-_PE(45:4)+Cl-
900.6698,PC(40:2)+AcO-
900.7427,PE(47:0)-H-_PC(44:0)-H-
901.4848,PIP(33:1)-H-
901.5083,PI(35:5)+AcO-
901.5236,PG(42:10)+AcO-
901.5577,PI(36:0)+Cl-
901.573,PG(43:5)+Cl-
901.5812,PI(39:3)-H-
901.6175,PG(41:3)+AcO-
901.6901,PA(46:1)+AcO-_PG(45:1)-H-
902.5683,PS(42:4)+Cl-
902.6128,PS(40:2)+AcO-
902.6409,PC(42:3)+Cl-
902.6644,PC(45:6)-H-
902.6854,PC(40:1)+AcO-
903.4794,PI(37:6)+Cl-
903.4947,PG(44:11)+Cl-
903.5004,PIP(33:0)-H-
903.5029,PI(40:9)-H-
903.5239,PI(35:4)+AcO-
903.5392,PG(42:9)+AcO-
903.5886,PG(43:4)+Cl-
903.5969,PI(39:2)-H-
903.6119,PG(46:7)-H-
903.633,PG(41:2)+AcO-
903.7058,PA(46:0)+AcO-_PG(45:0)-H-
903.7538,SM(44:0)+AcO-
904.5839,PS(42:3)+Cl-
904.6074,PS(45:6)-H-
904.6284,PS(40:1)+AcO-
904.6566,PC(42:2)+Cl-
904.6802,PC(45:5)-H-
904.7011,PC(40:0)+AcO-_PE(43:0)+AcO-
905.4222,PIP(34:6)-H-
905.4433,PIP(29:1)+AcO-
905.4951,PI(37:5)+Cl-
905.5103,PG(44:10)+Cl-
905.5186,PI(40:8)-H-
905.5396,PI(35:3)+AcO-
905.5548,PG(42:8)+AcO-
905.6043,PG(43:3)+Cl-
905.6123,PI(39:1)-H-
905.6277,PG(46:6)-H-
905.6487,PG(41:1)+AcO-
905.6755,SM(45:6)+AcO-
905.6769,PA(48:1)+Cl-
905.7248,SM(46:1)+Cl-
906.5996,PS(42:2)+Cl-
906.6228,PE(44:6)+AcO-_PS(45:5)-H-
906.6441,PS(40:0)+AcO-
906.6722,PC(42:1)+Cl-_PE(45:1)+Cl-
906.6957,PC(45:4)-H-
907.3181,PIP2(25:0)+Cl-
907.3416,PIP2(28:3)-H-
907.4379,PIP(34:5)-H-
907.4589,PIP(29:0)+AcO-
907.5107,PI(37:4)+Cl-
907.526,PG(44:9)+Cl-
907.5343,PI(40:7)-H-
907.5553,PI(35:2)+AcO-
907.5705,PG(42:7)+AcO-
907.6281,PI(39:0)-H-
907.6432,PG(46:5)-H-
907.6644,PG(41:0)+AcO-
907.6912,SM(45:5)+AcO-
907.7405,SM(46:0)+Cl-
908.5939,PE(46:7)+Cl-
908.6152,PS(42:1)+Cl-
908.6384,PE(44:5)+AcO-_PC(41:5)+AcO-
908.6879,PC(42:0)+Cl-_PE(45:0)+Cl-
909.2609,PIP3(22:0)-H-
909.3572,PIP2(28:2)-H-
909.4302,PIP(31:1)+Cl-
909.4536,PIP(34:4)-H-
909.5265,PI(37:3)+Cl-
909.5498,PI(40:6)-H-
909.5709,PI(35:1)+AcO-
909.6589,PG(46:4)-H-
909.7068,SM(45:4)+AcO-
910.5603,PC(42:11)+AcO-
910.5816,PS(41:5)+AcO-
910.6096,PE(46:6)+Cl-_PC(43:6)+Cl-
910.6309,PS(42:0)+Cl-
910.6541,PE(44:4)+AcO-
911.3729,PIP2(28:1)-H-
911.3964,PIP(30:5)+AcO-
911.4457,PIP(31:0)+Cl-
911.4692,PIP(34:3)-H-
911.5655,PI(40:5)-H-
911.5866,PI(35:0)+AcO-
911.6018,PG(42:5)+AcO-
911.6512,PG(43:0)+Cl-
912.5033,PS(42:11)+AcO-
912.5527,PS(43:6)+Cl-
912.5759,PC(42:10)+AcO-
912.5972,PS(41:4)+AcO-
912.6252,PE(46:5)+Cl-_PC(43:5)+Cl-
912.6698,PE(44:3)+AcO-_PC(41:3)+AcO-
912.7426,PC(45:1)-H-_PE(48:1)-H-
913.3675,PIP(32:6)+Cl-
913.3886,PIP2(28:0)-H-
913.412,PIP(30:4)+AcO-
913.4639,PI(38:8)+Cl-
913.4848,PIP(34:2)-H-
913.5083,PI(36:6)+AcO-
913.5578,PI(37:1)+Cl-
913.5729,PG(44:6)+Cl-
913.5811,PI(40:4)-H-
913.6174,PG(42:4)+AcO-
914.5189,PS(42:10)+AcO-
914.5471,PC(44:11)+Cl-
914.5684,PS(43:5)+Cl-
914.5916,PC(42:9)+AcO-
914.6129,PS(41:3)+AcO-
914.6409,PE(46:4)+Cl-_PC(43:4)+Cl-
914.6643,PC(46:7)-H-
914.6854,PC(41:2)+AcO-_PS(45:1)-H-
914.7583,PC(45:0)-H-
915.3832,PIP(32:5)+Cl-
915.4277,PIP(30:3)+AcO-
915.4795,PI(38:7)+Cl-
915.5004,PIP(34:1)-H-
915.524,PI(36:5)+AcO-
915.5733,PI(37:0)+Cl-
915.5885,PG(44:5)+Cl-
915.5969,PI(40:3)-H-
915.633,PG(42:3)+AcO-
915.7058,PA(47:1)+AcO-_PG(46:1)-H-
915.7537,SM(45:1)+AcO-
916.4901,PS(44:11)+Cl-
916.5346,PS(42:9)+AcO-
916.5627,PC(44:10)+Cl-
916.584,PS(43:4)+Cl-
916.6072,PC(42:8)+AcO-_PS(46:7)-H-
916.6284,PS(41:2)+AcO-
916.6567,PC(43:3)+Cl-
916.68,PC(46:6)-H-
916.7011,PC(41:1)+AcO-
917.347,PIP2(24:0)+AcO-
917.3988,PIP(32:4)+Cl-
917.4433,PIP(30:2)+AcO-
917.4951,PI(38:6)+Cl-
917.5162,PIP(34:0)-H-
917.5396,PI(36:4)+AcO-
917.6042,PG(44:4)+Cl-
917.6124,PI(40:2)-H-
917.6487,PG(42:2)+AcO-
917.6754,SM(46:7)+AcO-
917.7215,PA(47:0)+AcO-_PG(46:0)-H-
917.7694,SM(45:0)+AcO-
918.5057,PS(44:10)+Cl-
918.5502,PS(42:8)+AcO-
918.5784,PC(44:9)+Cl-
918.5997,PS(43:3)+Cl-
918.6229,PC(42:7)+AcO-_PS(46:6)-H-
918.6441,PS(41:1)+AcO-
918.6957,PC(46:5)-H-
918.7168,PC(41:0)+AcO-_PE(44:0)+AcO-
919.3182,PIP2(26:1)+Cl-
919.4145,PIP(32:3)+Cl-
919.459,PIP(30:1)+AcO-
919.5109,PI(38:5)+Cl-
919.5553,PI(36:3)+AcO-
919.6199,PG(44:3)+Cl-
919.628,PI(40:1)-H-
919.6643,PG(42:1)+AcO-
919.6911,SM(46:6)+AcO-
919.7405,SM(47:1)+Cl-
920.5214,PS(44:9)+Cl-
920.5659,PS(42:7)+AcO-
920.6386,PE(45:6)+AcO-_PS(46:5)-H-
920.6598,PS(41:0)+AcO-
920.6878,PE(46:1)+Cl-
920.7113,PC(46:4)-H-
921.3338,PIP2(26:0)+Cl-
921.4302,PIP(32:2)+Cl-
921.4536,PIP(35:5)-H-
921.4746,PIP(30:0)+AcO-
921.5264,PI(38:4)+Cl-
921.5709,PI(36:2)+AcO-
921.6437,PI(40:0)-H-
921.68,PG(42:0)+AcO-
921.7067,SM(46:5)+AcO-
921.7562,SM(47:0)+Cl-
922.6542,PC(42:5)+AcO-_PE(45:5)+AcO-
922.7035,PE(46:0)+Cl-_PC(43:0)+Cl-
923.4457,PIP(32:1)+Cl-
923.4692,PIP(35:4)-H-
923.5421,PI(38:3)+Cl-
923.5865,PI(36:1)+AcO-
923.6018,PG(43:6)+AcO-
923.7224,SM(46:4)+AcO-
924.5972,PS(42:5)+AcO-
924.6253,PC(44:6)+Cl-
924.6466,PS(43:0)+Cl-
924.6698,PC(42:4)+AcO-_PE(45:4)+AcO-
925.3886,PIP2(29:1)-H-
925.4614,PIP(32:0)+Cl-
925.4848,PIP(35:3)-H-
925.5812,PI(41:5)-H-
925.6022,PI(36:0)+AcO-
925.6175,PG(43:5)+AcO-
925.6669,PG(44:0)+Cl-
926.5683,PS(44:6)+Cl-
926.6128,PS(42:4)+AcO-
926.6409,PC(44:5)+Cl-
926.6854,PC(42:3)+AcO-
926.7582,PC(46:1)-H-
927.4041,PIP2(29:0)-H-
927.5006,PIP(35:2)-H-
927.5029,PI(42:11)-H-
927.5239,PI(37:6)+AcO-
927.5392,PG(44:11)+AcO-
927.5733,PI(38:1)+Cl-
927.5887,PG(45:6)+Cl-
927.5969,PI(41:4)-H-
927.6331,PG(43:4)+AcO-
928.5839,PS(44:5)+Cl-
928.6284,PS(42:3)+AcO-
928.6566,PC(44:4)+Cl-
928.7011,PC(42:2)+AcO-_PS(46:1)-H-
928.7739,PC(46:0)-H-
929.4951,PI(39:7)+Cl-
929.5162,PIP(35:1)-H-
929.5186,PI(42:10)-H-
929.5396,PI(37:5)+AcO-
929.5548,PG(44:10)+AcO-
929.589,PI(38:0)+Cl-
929.6043,PG(45:5)+Cl-
929.6125,PI(41:3)-H-
929.6488,PG(43:3)+AcO-
929.7214,PA(48:1)+AcO-_PG(47:1)-H-
929.7693,SM(46:1)+AcO-
930.5996,PS(44:4)+Cl-
930.6441,PS(42:2)+AcO-
930.6723,PC(44:3)+Cl-
930.7167,PC(42:1)+AcO-_PE(45:1)+AcO-
931.3416,PIP2(30:5)-H-
931.3626,PIP2(25:0)+AcO-
931.5109,PI(39:6)+Cl-
931.5318,PIP(35:0)-H-
931.5343,PI(42:9)-H-
931.5552,PI(37:4)+AcO-
931.5705,PG(44:9)+AcO-
931.6199,PG(45:4)+Cl-
931.628,PI(41:2)-H-
931.7373,PG(47:0)-H-
931.785,SM(46:0)+AcO-
932.6153,PS(44:3)+Cl-
932.6384,PE(46:7)+AcO-
932.6597,PS(42:1)+AcO-
932.7324,PC(42:0)+AcO-_PE(45:0)+AcO-
933.3338,PIP2(27:1)+Cl-
933.3572,PIP2(30:4)-H-
933.4302,PIP(33:3)+Cl-
933.4536,PIP(36:6)-H-
933.4746,PIP(31:1)+AcO-
933.5264,PI(39:5)+Cl-
933.5498,PI(42:8)-H-
933.571,PI(37:3)+AcO-
933.6437,PI(41:1)-H-
933.7561,SM(48:1)+Cl-
934.6541,PE(46:6)+AcO-_PC(43:6)+AcO-
934.6754,PS(42:0)+AcO-
934.7035,PE(47:1)+Cl-
935.3494,PIP2(27:0)+Cl-
935.3729,PIP2(30:3)-H-
935.4457,PIP(33:2)+Cl-
935.4692,PIP(36:5)-H-
935.4902,PIP(31:0)+AcO-
935.5421,PI(39:4)+Cl-
935.5655,PI(42:7)-H-
935.6594,PI(41:0)-H-
935.6957,PG(43:0)+AcO-
936.5972,PS(43:6)+AcO-
936.6697,PE(46:5)+AcO-_PC(43:5)+AcO-
936.7192,PE(47:0)+Cl-_PC(44:0)+Cl-
937.2922,PIP3(24:0)-H-
937.3886,PIP2(30:2)-H-
937.412,PIP(32:6)+AcO-
937.4614,PIP(33:1)+Cl-
937.4848,PIP(36:4)-H-
937.5084,PI(38:8)+AcO-
937.5578,PI(39:3)+Cl-
937.6023,PI(37:1)+AcO-
937.6174,PG(44:6)+AcO-
937.6668,PG(45:1)+Cl-
938.5916,PC(44:11)+AcO-
938.6129,PS(43:5)+AcO-
938.641,PC(45:6)+Cl-
938.6623,PS(44:0)+Cl-
938.6854,PE(46:4)+AcO-_PC(43:4)+AcO-
939.4042,PIP2(30:1)-H-
939.4277,PIP(32:5)+AcO-
939.477,PIP(33:0)+Cl-
939.4795,PI(40:9)+Cl-
939.5006,PIP(36:3)-H-
939.524,PI(38:7)+AcO-
939.5734,PI(39:2)+Cl-
939.5885,PG(46:7)+Cl-
939.5969,PI(42:5)-H-
939.6178,PI(37:0)+AcO-
939.633,PG(44:5)+AcO-
939.6825,PG(45:0)+Cl-
940.5346,PS(44:11)+AcO-
940.584,PS(45:6)+Cl-
940.6072,PC(44:10)+AcO-
940.6285,PS(43:4)+AcO-
940.6567,PC(45:5)+Cl-
940.7012,PC(43:3)+AcO-
940.7739,PC(47:1)-H-
941.3988,PIP(34:6)+Cl-
941.4198,PIP2(30:0)-H-
941.4433,PIP(32:4)+AcO-
941.4951,PI(40:8)+Cl-
941.5162,PIP(36:2)-H-
941.5396,PI(38:6)+AcO-
941.5889,PI(39:1)+Cl-
941.6042,PG(46:6)+Cl-
941.6124,PI(42:4)-H-
941.6487,PG(44:4)+AcO-
942.5502,PS(44:10)+AcO-
942.5997,PS(45:5)+Cl-
942.6229,PC(44:9)+AcO-
942.6442,PS(43:3)+AcO-
942.6723,PC(45:4)+Cl-
942.7169,PS(47:1)-H-
942.7897,PC(47:0)-H-
943.3182,PIP2(28:3)+Cl-
943.3627,PIP2(26:1)+AcO-
943.4145,PIP(34:5)+Cl-
943.459,PIP(32:3)+AcO-
943.5109,PI(40:7)+Cl-
943.5317,PIP(36:1)-H-
943.5553,PI(38:5)+AcO-
943.6046,PI(39:0)+Cl-
943.6198,PG(46:5)+Cl-
943.628,PI(42:3)-H-
943.6644,PG(44:3)+AcO-
943.7372,PG(48:1)-H-
943.785,SM(47:1)+AcO-
944.5659,PS(44:9)+AcO-
944.6153,PS(45:4)+Cl-
944.7323,PE(46:1)+AcO-_PS(47:0)-H-
945.2375,PIP3(22:0)+Cl-
945.3338,PIP2(28:2)+Cl-
945.3783,PIP2(26:0)+AcO-
945.4302,PIP(34:4)+Cl-
945.4746,PIP(32:2)+AcO-
945.5264,PI(40:6)+Cl-
945.5474,PIP(36:0)-H-
945.5709,PI(38:4)+AcO-
945.6355,PG(46:4)+Cl-
945.6437,PI(42:2)-H-
945.8007,SM(47:0)+AcO-
946.748,PE(46:0)+AcO-_PC(43:0)+AcO-
947.3495,PIP2(28:1)+Cl-
947.4458,PIP(34:3)+Cl-
947.4692,PIP(37:6)-H-
947.4902,PIP(32:1)+AcO-
947.5421,PI(40:5)+Cl-
947.5866,PI(38:3)+AcO-
947.6594,PI(42:1)-H-
948.6698,PC(44:6)+AcO-
948.6911,PS(43:0)+AcO-
948.7192,PC(45:1)+Cl-_PE(48:1)+Cl-
949.3651,PIP2(28:0)+Cl-
949.4614,PIP(34:2)+Cl-
949.4848,PIP(37:5)-H-
949.5059,PIP(32:0)+AcO-
949.5577,PI(40:4)+Cl-
949.675,PI(42:0)-H-
949.7114,PG(44:0)+AcO-
950.6128,PS(44:6)+AcO-
950.6409,PC(46:7)+Cl-
950.6622,PS(45:1)+Cl-
950.6854,PC(44:5)+AcO-
950.7349,PC(45:0)+Cl-
951.3079,PIP3(25:0)-H-
951.477,PIP(34:1)+Cl-
951.5004,PIP(37:4)-H-
951.5734,PI(40:3)+Cl-
951.5969,PI(43:6)-H-
951.6178,PI(38:1)+AcO-
951.6332,PG(45:6)+AcO-
951.6824,PG(46:1)+Cl-
952.5839,PS(46:7)+Cl-
952.6284,PS(44:5)+AcO-
952.6566,PC(46:6)+Cl-
952.6779,PS(45:0)+Cl-
952.7011,PC(44:4)+AcO-
953.4198,PIP2(31:1)-H-
953.4928,PIP(34:0)+Cl-
953.5163,PIP(37:3)-H-
953.5396,PI(39:7)+AcO-
953.589,PI(40:2)+Cl-
953.6125,PI(43:5)-H-
953.6335,PI(38:0)+AcO-
953.6488,PG(45:5)+AcO-
953.6981,PG(46:0)+Cl-
954.5996,PS(46:6)+Cl-
954.6441,PS(44:4)+AcO-
954.6722,PC(46:5)+Cl-
954.7168,PC(44:3)+AcO-
954.7895,PC(48:1)-H-
955.4354,PIP2(31:0)-H-
955.5343,PI(44:11)-H-
955.5553,PI(39:6)+AcO-
955.6046,PI(40:1)+Cl-
955.6281,PI(43:4)-H-
955.6644,PG(45:4)+AcO-
956.6152,PS(46:5)+Cl-
956.6598,PS(44:3)+AcO-
956.6879,PC(46:4)+Cl-
956.7325,PS(48:1)-H-
957.3572,PIP2(32:6)-H-
957.3783,PIP2(27:1)+AcO-
957.4302,PIP(35:5)+Cl-
957.4537,PIP(38:8)-H-
957.4746,PIP(33:3)+AcO-
957.5475,PIP(37:1)-H-
957.5498,PI(44:10)-H-
957.5709,PI(39:5)+AcO-
957.6203,PI(40:0)+Cl-
957.6439,PI(43:3)-H-
957.8006,SM(48:1)+AcO-
958.6309,PS(46:4)+Cl-
958.748,PE(47:1)+AcO-
959.3729,PIP2(32:5)-H-
959.3939,PIP2(27:0)+AcO-
959.4457,PIP(35:4)+Cl-
959.4692,PIP(38:7)-H-
959.4902,PIP(33:2)+AcO-
959.563,PIP(37:0)-H-
959.5655,PI(44:9)-H-
959.5866,PI(39:4)+AcO-
960.7637,PE(47:0)+AcO-_PC(44:0)+AcO-
961.3651,PIP2(29:1)+Cl-
961.3886,PIP2(32:4)-H-
961.4614,PIP(35:3)+Cl-
961.4848,PIP(38:6)-H-
961.5059,PIP(33:1)+AcO-
961.5578,PI(41:5)+Cl-
961.6023,PI(39:3)+AcO-
961.7113,PG(45:1)+AcO-
962.6855,PC(45:6)+AcO-
962.7068,PS(44:0)+AcO-
962.7348,PC(46:1)+Cl-
963.308,PIP3(26:1)-H-
963.3807,PIP2(29:0)+Cl-
963.4042,PIP2(32:3)-H-
963.4772,PIP(35:2)+Cl-
963.4795,PI(42:11)+Cl-
963.5006,PIP(38:5)-H-
963.5215,PIP(33:0)+AcO-
963.524,PI(40:9)+AcO-
963.5734,PI(41:4)+Cl-
963.6179,PI(39:2)+AcO-
963.633,PG(46:7)+AcO-
963.6907,PI(43:0)-H-
963.727,PG(45:0)+AcO-
964.6285,PS(45:6)+AcO-
964.6778,PS(46:1)+Cl-
964.7012,PC(45:5)+AcO-
964.7505,PC(46:0)+Cl-
965.3235,PIP3(26:0)-H-
965.4198,PIP2(32:2)-H-
965.4433,PIP(34:6)+AcO-
965.4928,PIP(35:1)+Cl-
965.4951,PI(42:10)+Cl-
965.5162,PIP(38:4)-H-
965.5396,PI(40:8)+AcO-
965.5891,PI(41:3)+Cl-
965.6124,PI(44:6)-H-
965.6334,PI(39:1)+AcO-
965.6487,PG(46:6)+AcO-
965.6981,PG(47:1)+Cl-
966.6442,PS(45:5)+AcO-
966.6935,PS(46:0)+Cl-
966.7168,PC(45:4)+AcO-
967.3182,PIP2(30:5)+Cl-
967.3627,PIP2(28:3)+AcO-
967.4354,PIP2(32:1)-H-
967.459,PIP(34:5)+AcO-
967.5084,PIP(35:0)+Cl-
967.5109,PI(42:9)+Cl-
967.5318,PIP(38:3)-H-
967.5553,PI(40:7)+AcO-
967.6046,PI(41:2)+Cl-
967.628,PI(44:5)-H-
967.6491,PI(39:0)+AcO-
967.6643,PG(46:5)+AcO-
967.7138,PG(47:0)+Cl-
968.6598,PS(45:4)+AcO-
969.282,PIP3(22:0)+AcO-
969.3338,PIP2(30:4)+Cl-
969.3783,PIP2(28:2)+AcO-
969.4302,PIP(36:6)+Cl-
969.4511,PIP2(32:0)-H-
969.4746,PIP(34:4)+AcO-
969.5264,PI(42:8)+Cl-
969.5709,PI(40:6)+AcO-
969.6203,PI(41:1)+Cl-
969.6437,PI(44:4)-H-
969.68,PG(46:4)+AcO-
971.3495,PIP2(30:3)+Cl-
971.394,PIP2(28:1)+AcO-
971.4458,PIP(36:5)+Cl-
971.4903,PIP(34:3)+AcO-
971.5421,PI(42:7)+Cl-
971.563,PIP(38:1)-H-
971.5866,PI(40:5)+AcO-
971.636,PI(41:0)+Cl-
971.6594,PI(44:3)-H-
972.7636,PE(48:1)+AcO-_PC(45:1)+AcO-
973.2688,PIP3(24:0)+Cl-
973.3651,PIP2(30:2)+Cl-
973.4096,PIP2(28:0)+AcO-
973.4614,PIP(36:4)+Cl-
973.4848,PIP(39:7)-H-
973.5059,PIP(34:2)+AcO-
973.5788,PIP(38:0)-H-
973.6022,PI(40:4)+AcO-
974.6854,PC(46:7)+AcO-
974.7067,PS(45:1)+AcO-
974.7794,PC(45:0)+AcO-
975.3808,PIP2(30:1)+Cl-
975.4772,PIP(36:3)+Cl-
975.5006,PIP(39:6)-H-
975.5215,PIP(34:1)+AcO-
975.5734,PI(42:5)+Cl-
975.6179,PI(40:3)+AcO-
975.7269,PG(46:1)+AcO-
976.6284,PS(46:7)+AcO-
976.7011,PC(46:6)+AcO-
976.7224,PS(45:0)+AcO-
976.7505,PC(47:1)+Cl-
977.3235,PIP3(27:1)-H-
977.3964,PIP2(30:0)+Cl-
977.4198,PIP2(33:3)-H-
977.4928,PIP(36:2)+Cl-
977.5162,PIP(39:5)-H-
977.5372,PIP(34:0)+AcO-
977.589,PI(42:4)+Cl-
977.6335,PI(40:2)+AcO-
977.7065,PI(44:0)-H-
977.7426,PG(46:0)+AcO-
978.6441,PS(46:6)+AcO-
978.6935,PS(47:1)+Cl-
978.7167,PC(46:5)+AcO-
978.7663,PC(47:0)+Cl-
979.3392,PIP3(27:0)-H-
979.4354,PIP2(33:2)-H-
979.5083,PIP(36:1)+Cl-
979.5318,PIP(39:4)-H-
979.6046,PI(42:3)+Cl-
979.6282,PI(45:6)-H-
979.6491,PI(40:1)+AcO-
979.7138,PG(48:1)+Cl-
980.6597,PS(46:5)+AcO-
980.7092,PS(47:0)+Cl-
980.7324,PC(46:4)+AcO-
981.4511,PIP2(33:1)-H-
981.4746,PIP(35:5)+AcO-
981.524,PIP(36:0)+Cl-
981.5475,PIP(39:3)-H-
981.6203,PI(42:2)+Cl-
981.6439,PI(45:5)-H-
981.6648,PI(40:0)+AcO-
982.6754,PS(46:4)+AcO-
983.4457,PIP(37:6)+Cl-
983.4667,PIP2(33:0)-H-
983.4692,PIP(40:9)-H-
983.4902,PIP(35:4)+AcO-
983.5632,PIP(39:2)-H-
983.6359,PI(42:1)+Cl-
983.6594,PI(45:4)-H-
985.3886,PIP2(34:6)-H-
985.4096,PIP2(29:1)+AcO-
985.4614,PIP(37:5)+Cl-
985.4848,PIP(40:8)-H-
985.5059,PIP(35:3)+AcO-
985.5787,PIP(39:1)-H-
985.6023,PI(41:5)+AcO-
985.6516,PI(42:0)+Cl-
986.7793,PC(46:1)+AcO-
987.2844,PIP3(25:0)+Cl-
987.308,PIP3(28:3)-H-
987.4042,PIP2(34:5)-H-
987.4252,PIP2(29:0)+AcO-
987.477,PIP(37:4)+Cl-
987.5006,PIP(40:7)-H-
987.5217,PIP(35:2)+AcO-
987.524,PI(42:11)+AcO-
987.5734,PI(43:6)+Cl-
987.5943,PIP(39:0)-H-
987.6179,PI(41:4)+AcO-
988.7223,PS(46:1)+AcO-
988.795,PC(46:0)+AcO-
989.3235,PIP3(28:2)-H-
989.3964,PIP2(31:1)+Cl-
989.4198,PIP2(34:4)-H-
989.4928,PIP(37:3)+Cl-
989.5162,PIP(40:6)-H-
989.5372,PIP(35:1)+AcO-
989.5396,PI(42:10)+AcO-
989.5891,PI(43:5)+Cl-
989.6336,PI(41:3)+AcO-
989.7063,PI(45:1)-H-
989.7426,PG(47:1)+AcO-
990.738,PS(46:0)+AcO-
990.7661,PC(48:1)+Cl-
991.3392,PIP3(28:1)-H-
991.3627,PIP2(30:5)+AcO-
991.412,PIP2(31:0)+Cl-
991.4355,PIP2(34:3)-H-
991.5109,PI(44:11)+Cl-
991.5318,PIP(40:5)-H-
991.5529,PIP(35:0)+AcO-
991.5553,PI(42:9)+AcO-
991.6047,PI(43:4)+Cl-
991.628,PI(46:7)-H-
991.6491,PI(41:2)+AcO-
991.722,PI(45:0)-H-
991.7583,PG(47:0)+AcO-
992.7091,PS(48:1)+Cl-
993.3338,PIP2(32:6)+Cl-
993.3549,PIP3(28:0)-H-
993.3783,PIP2(30:4)+AcO-
993.4303,PIP(38:8)+Cl-
993.4511,PIP2(34:2)-H-
993.4746,PIP(36:6)+AcO-
993.5241,PIP(37:1)+Cl-
993.5264,PI(44:10)+Cl-
993.5474,PIP(40:4)-H-
993.5709,PI(42:8)+AcO-
993.6205,PI(43:3)+Cl-
993.6437,PI(46:6)-H-
993.6648,PI(41:1)+AcO-
995.3495,PIP2(32:5)+Cl-
995.394,PIP2(30:3)+AcO-
995.4458,PIP(38:7)+Cl-
995.4667,PIP2(34:1)-H-
995.4903,PIP(36:5)+AcO-
995.5396,PIP(37:0)+Cl-
995.5421,PI(44:9)+Cl-
995.5632,PIP(40:3)-H-
995.5866,PI(42:7)+AcO-
995.6594,PI(46:5)-H-
995.6805,PI(41:0)+AcO-
997.3133,PIP3(24:0)+AcO-
997.3651,PIP2(32:4)+Cl-
997.4096,PIP2(30:2)+AcO-
997.4614,PIP(38:6)+Cl-
997.4824,PIP2(34:0)-H-
997.5059,PIP(36:4)+AcO-
997.5788,PIP(40:2)-H-
997.675,PI(46:4)-H-
999.2845,PIP3(26:1)+Cl-
999.3808,PIP2(32:3)+Cl-
999.4253,PIP2(30:1)+AcO-
999.4772,PIP(38:5)+Cl-
999.5217,PIP(36:3)+AcO-
999.5943,PIP(40:1)-H-
999.6179,PI(42:5)+AcO-
999.6673,PI(43:0)+Cl-
1000.795,PC(47:1)+AcO-
1001.3001,PIP3(26:0)+Cl-
1001.3964,PIP2(32:2)+Cl-
1001.4198,PIP2(35:5)-H-
1001.4409,PIP2(30:0)+AcO-
1001.4928,PIP(38:4)+Cl-
1001.5372,PIP(36:2)+AcO-
1001.589,PI(44:6)+Cl-
1001.61,PIP(40:0)-H-
1001.6335,PI(42:4)+AcO-
1002.738,PS(47:1)+AcO-
1002.8107,PC(47:0)+AcO-
1003.412,PIP2(32:1)+Cl-
1003.4354,PIP2(35:4)-H-
